d100,Entry
58,"The Ambiguity (Fallen Relic – MALBOLGE/ILLUSION): Tale tells of an object that has no true form… none at all. This object when held by its attuned user can be transformed into any basic weapon, small items, or shield. It can do this 5 times a day. ALL MORPHS ARE TO THE DM’S DISCRETION. Destroyed by: If brought to a holy Temple of Bahamut this item could be destroyed with a number of priests and a ceremony."
59,"The Crown of Madness (Fallen Relic – MALADOMINI/ENCHANTMENT): Legend tells of a crown that can make others lose their mind, possibly even control them. Allows the attuned user to cast Crown of Madness DC 20 up to 3 times per day. Destroyed by: If brought to a holy Temple of Bahamut this item could be destroyed with a number of priests and a ceremony."
60,"The Adapter’s Helm (Fallen Relic – CANIA/TRANSMUTATION): The Legends say this powerful helmet can transform the material of anything living or not. Allows the user to cast spells, instantly, using its 10 charges. DC 18. Barkskin (3 Charges), Stoneskin (4 Charges), Flesh to Stone (8 Charges), Gaseous Form (6 Charges), Stoneshape (2 Charges), Major Transformation (2 Charges). Destroyed by: If brought to a holy Temple of Bahamut this item could be destroyed with a number of priests and a ceremony."
61,"Esintur: Esintur is a bone white magical longsword that requires attunement. While attuned to this weapon and kill a humanoid with it, the humanoid’s soul is trapped in the weapon. Esintur can hold multiple souls at a time and has two uses for the souls. Use #1 for every 10 souls within the sword weapon attacks with the sword gain +1 to attack and damage rolls. Destroyed by: If the person who is attuned to Esintur drops to 0 hit points, a soul is expended and he/she drops to 1 hit point in stead, when a soul is expended in this way it is destroyed forever. Esintur cannot be destroyed be outside means but if it collects 52 or more souls the sword immediately explodes, dealing 10d10 radiant damage in a 30 foot radius."
62,"Crown of the Faceless King: A golden crown inlaid with rubies, requires attunement. A person who is wearing this crown and is attuned to it can sense the deepest desires of any humanoid within 20 feet. Destroyed by: The Crown can only be destroyed if the person who is attuned to it and is wearing it is beheaded to the cheers of a great crowd."
63,"Aspect of the Thought Seer: A powerful stone that was imbued with the Goddess Elutil’s power. When She fought with the evil God Naphistim, their combined power fused and the stone cracked into many pieces, birthing a new Lesser God Nephim. The villain collected these pieces and brought them together, in doing so, he is able to control Nephim to some degree and learn the answer to any question Nephim could answer. Destroyed by: It is destroyed when both positive and negative energy are attack it at the same time, falling to pieces once more."
64,"The Manual of Monsters: A magical tomb that holds absolutely every single monster (including races) and has stats for each entry. Not only does this hold the entirety of Monster knowledge, but its also in alphabetical order. Destroyed by: It could be destroyed with the venom of a purple worm used as ink in a quill of aarakocra feather. When the names of each monster are scribbled out with this writing instrument, one monster of that kind dies. When all the names are gone, the book falls to ash."
65,"Tenlock’s Armor: Tenlock’s Armor is a +3 suit of plate armor engraved with many ancient occult symbols, it requires attunement. While you are attuned to Tenlock’s Armor, gods, angels, and other divine beings cannot see, detect, or directly hurt you, and you have advantage on saving throws against divine magic. Destroyed by: Tenlock’s Armor can only be destroyed by submerging it in a specific holy spring for a year, finding the spring will be a challenge as it is almost as old as time itself."
66,Boots of Grounding: All energy based attacks do no damage to the wearer and instead are directed through the heel into the ground. Destroyed by: The boots explode if touched together while attacked by an energy attack.
67,Hangman’s Rope: A sentient rope that stays wrapped around the forearm of the user. If you’re hidden behind or above an enemy you can make an action to hang them. The rope will shoot out and wrap quickly around the neck and hoist them upwards. If you were behind them it will simply tighten. The rope can be cut but will regrow after a long rest. Destroyed by: It can only be destroyed by learning how to perform the coveted infini-knot and using it on the rope which will kill its sentience.
